Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
3614;021196;1;2021-01-26 15:22:46.738113;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.45314109;0.44;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-10-04 00:00:00;0.0;2020-09-21 00:00:00;2.0;Анкерно-угловая опора   1У330-2ту+15 Проект: 3.407.2-166 Проект: 18-54-01.1-302-КС;К производству;Продукция;021196-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5260;021555;1;2021-01-26 15:22:46.738113;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.21009269;0.204;0.0;0.0;0.0;ВЧНГ АО;2322520/0743Д от 25.08.2020, Спецификация №1 от 25.08.2020;2020-10-03 00:00:00;0.0;2020-09-05 00:00:00;4.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;021555-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3594;021558;1;2021-01-26 15:22:46.738113;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.15756952;0.153;0.0;0.0;0.0;ВЧНГ АО;2322520/0743Д от 25.08.2020, Спецификация №1 от 25.08.2020;2020-10-04 00:00:00;0.0;2020-09-05 00:00:00;3.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;021558-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3613;022248;1;2021-01-26 15:22:46.738113;00-00011607;Болт М24-6gх75.8.8.ТД5 ГОСТ Р ИСО 4014-2013;77.17713697;0.0;77.17713697;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №февраль от 01.12.2020;2021-01-16 00:00:00;0.0;2021-01-13 00:00:00;1.0;Анкерно-угловая опора У110-1+5 Проект: 3078тм;К производству;Продукция;022248-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;77.17713697
3611;022209;1;2021-01-26 15:22:46.738113;00-00014004;Болт М24-6gх105.8.8.ТД5 ГОСТ Р ИСО 4014-2013;13.14521112;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-12-10 00:00:00;0.0;2020-12-08 00:00:00;1.0;Анкерно-угловая опора У110-2+9 Проект: 3078тм;К производству;Продукция;022209-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3610;021878;1;2021-01-26 15:22:46.738113;00-00005694;Гайка М20-6h.5.Гл ГОСТ ISO 4032-2014;2.35633368;2.288;0.0;0.0;0.0;ПРОГРЕСССТРОЙ ООО;78/09-19 от 30.09.2019, Спецификация №5 от 29.09.2020;2020-10-12 00:00:00;0.0;2020-10-08 00:00:00;2.0;Подставка Р1 Проект: 5736тм;К производству;Продукция;021878-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3604;021296;1;2021-01-26 15:22:46.738113;00000015522;Зажим прокалывающий ОАЗ-1 с защитными кожухом К3-02;114.0;0.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-11-03 00:00:00;0.0;2020-11-02 00:00:00;38.0;"Комплектная поставка   : Опора анкерная АО35ГИ-1 для изолированного провода; Подвеска поддер";К производству;Продукция;021296-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3602;021279;7;2021-01-26 15:22:46.738113;00-00005792;Болт М36-6gх120.8.8.Гл ГОСТ Р ИСО 4014-2013;287.248;0.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-26 00:00:00;0.0;2020-09-05 00:00:00;13.0;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2 ;";К производству;Продукция;021279-7;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
5261;021816;1;2021-01-26 15:22:46.738113;00-00011625;Шайба 30 ТД5 ГОСТ 11371-78;7.06900103;0.0;7.06900103;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №58 от 20.11.2020;0;0.0;2021-01-16 00:00:00;4.0;"Опора анкерная (концевая) АО10Г-8УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.002 ; Установка разъединителя";К производству;Продукция;021816-1;0;1.0;0.0;0;0.0;0.0;7.06900103;0.0;0.0;0.0
3601;00282;1;2021-01-26 15:22:46.738113;00-00002762;Табличка 63х80 12Х18Н10Т;0.04;0.04;0.0;0.0;0.0;0;0;0;0.0;0;1.0;Изготовление образцов опор ВЛ 6-10 кВ для проведения периодических испытаний;К производству;Приспособления для собственных нужд;00282-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3599;021476;1;2021-01-26 15:22:46.738113;00-00002762;Табличка 63х80 12Х18Н10Т;0.36;0.0;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №35 от 26.10.2020;2020-11-25 00:00:00;0.0;2020-11-24 00:00:00;18.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.219.1.L.S Прое";К производству;Продукция;021476-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3598;02996;1;2021-01-26 15:22:46.738113;00-00011204;Болт М16-6gх75.8.8.Гл ГОСТ Р ИСО 4014-2013;2.1877551;2.188;0.0;0.0;0.0;СИБЛЕССТРОЙ ООО;35/06-20 от 05.06.2020, Спецификация №1 от 05.10.2020;2020-10-25 00:00:00;0.0;2020-10-23 00:00:00;2.0;Стойка   к Анкерно-угловой опоре У2к (1 шт.);К производству;Продукция;02996-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3597;022256;1;2021-01-26 15:22:46.738113;00-00014671;Болт М16-6gх60.5.6.ТД5 ГОСТ Р ИСО 4014-2013;5.54591837;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №февраль от 01.12.2020;2021-01-24 00:00:00;0.0;2021-01-15 00:00:00;1.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками ТС-1, ТС-2,;К производству;Продукция;022256-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3612;021395;1;2021-01-26 15:22:46.738113;00-00005002;Болт М36-6gх140.8.8.Гл ГОСТ Р ИСО 4014-2013;24.656;0.0;0.0;0.0;1.0;ИНТЭКО;№102/12-19 от 16.12.2019, Спецификация №2 от 22.07.2020;0;0.0;0;1.0;"Опора промежуточная ПГ220-4 Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Фундамент ФС.720.2.L.S. П";К производству;Продукция;021395-1;0;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3567;022176;1;2021-01-26 15:22:46.738113;00-00012211;Гайка М8-6h.8.ТД5 ГОСТ ISO 4032-2014;6.90834192;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-12-03 00:00:00;0.0;2020-12-02 00:00:00;4.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками ТС-1, ТС-2,;К производству;Продукция;022176-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3668;021810;1;2021-01-26 15:22:46.738113;00-00001003;Болт М20-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;21.56642636;20.941;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №11 от 15.09.2020;2020-10-02 00:00:00;0.0;2020-09-27 00:00:00;1.0;Анкерно-угловая опора У220-1 Проект: 3080тм;К производству;Продукция;021810-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3670;022108;1;2021-01-26 15:22:46.738113;00000000518;Шайба 6 Гл ГОСТ 6402-70;0.04943357;0.048;0.0;0.0;0.0;РУДСТРОЙ ООО;92/10-19 от 28.10.2019, Спецификация №2 от 18.11.2020;2020-12-05 00:00:00;0.0;2020-12-02 00:00:00;24.0;Комплектная поставка   промежуточной опоры (№3-14, 17-27, 29) КП/ОТСф-9/Фл.425-Мц325-8/Кп-0,;К производству;Продукция;022108-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3737;021170;1;2021-01-26 15:22:46.738113;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.00823893;0.008;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №34 (1277) от 12.10.2020;2020-11-25 00:00:00;0.0;2020-11-24 00:00:00;2.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.219.1.L.S Прое";К производству;Продукция;021170-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3735;021825;1;2021-01-26 15:22:46.738113;00-00001001;Болт М16-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;21.3244898;0.0;0.0;0.0;1.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №12 от 18.09.2020;0;0.0;0;1.0;Анкерно-угловая опора У220-3 Проект: 3080тм;Закрыт;Продукция;021825-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3734;021771;1;2021-01-26 15:22:46.738113;00-00000768;Цепь  7,1-1-Т(8)-25 ГОСТ 30441-97;1.68;0.0;0.0;0.0;1.0;ВЕЛЕССТРОЙ ООО;ДКС/У3/000\2019-1714 от 07.02.2019, Спецификация №6 от 11.09.2020;0;0.0;0;1.0;Прожекторная мачта МПУ-21-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001;Закрыт;Продукция;021771-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3733;021478;2;2021-01-26 15:22:46.738113;00000000030;Шайба 20 Гл ГОСТ 6402-70;5.67250257;5.508;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №35 от 26.10.2020;2020-11-29 00:00:00;0.0;2020-11-25 00:00:00;108.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Фундамент ФС.273.2.L.S Проект:";К производству;Продукция;021478-2;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3732;022256;1;2021-01-26 15:22:46.738113;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.02;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №февраль от 01.12.2020;2021-01-24 00:00:00;0.0;2021-01-15 00:00:00;1.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками ТС-1, ТС-2,;К производству;Продукция;022256-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.02
3731;021366;1;2021-01-26 15:22:46.738113;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.81565396;0.0;0.81565396;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №31 от 18.12.2020;2021-01-20 00:00:00;0.0;2021-01-18 00:00:00;44.0;Угловая анкерная опора УАс10-1 Проект: 25.0074;К производству;Продукция;021366-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.81565396
3730;021863;1;2021-01-26 15:22:46.738113;00-00011624;Гайка М30-6h.8.ТД5 ГОСТ ISO 4032-2014;37.96910402;0.0;37.96910402;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-21 00:00:00;0.0;2020-10-20 00:00:00;2.0;Анкерно-угловая опора У110-2+14 Проект: 3078тм;К производству;Продукция;021863-1;0;1.0;0.0;0;0.0;0.0;37.96910402;0.0;0.0;0.0
3729;021497;2;2021-01-26 15:22:46.738113;00000000030;Шайба 20 Гл ГОСТ 6402-70;92.96807415;0.0;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";"20С3450 от 14.12.2020, Спецификация №1 от 14.12.2020 (для ТПП ""Повнефтегаз"")";2020-12-22 00:00:00;0.0;2020-12-18 00:00:00;28.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;Продукция;021497-2;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3728;021381;1;2021-01-26 15:22:46.738113;00000000029;Шайба 24 Гл ГОСТ 11371-78;2.40988671;0.0;2.40988671;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-24 00:00:00;0.0;2021-01-12 00:00:00;12.0;"Опора анкерная угловая АУ10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";К производству;Продукция;021381-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.40988671
3727;021056;1;2021-01-26 15:22:46.738113;00-00003394;Болт М12-6gх40.8.8.Гл ГОСТ Р ИСО 4014-2013;7.72244898;7.568;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР2 от 10.06.2020;2020-12-25 00:00:00;0.0;2020-12-24 00:00:00;2.0;Прожекторная мачта ПМС-24,0 с 4-мя промежуточными площадками Проект: 3.407.9-172 NOL10003476;К производству;Продукция;021056-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3726;00334;1;2021-01-26 15:22:46.738113;00-00005955;Гайка М30-6h.5.Гл ГОСТ ISO 4032-2014;5.99485067;0.0;5.99485067;0.0;0.0;0;0;0;0.0;0;1.0;Изготовление оснастки, кондукторов, для оснащения производства (распоряжение ТД б/н от 02.11.;К производству;Приспособления для собственных нужд;00334-1;0;1.0;0.0;0;0.0;0.0;5.99485067;0.0;0.0;0.0
3725;021056;1;2021-01-26 15:22:46.738113;00000000406;Шайба 16 Гл ГОСТ 11371-78;2.44490216;2.374;0.0;0.0;0.0;РН-СНАБЖЕНИЕ ООО;7363819/1942Д от 04.12.2019, Спецификация №ОР2 от 10.06.2020;2020-12-25 00:00:00;0.0;2020-12-24 00:00:00;2.0;Прожекторная мачта ПМС-24,0 с 4-мя промежуточными площадками Проект: 3.407.9-172 NOL10003476;К производству;Продукция;021056-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3724;021777;1;2021-01-26 15:22:46.738113;00-00005383;Болт М16-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;1.77857143;0.0;0.0;0.0;1.0;ВЕЛЕССТРОЙ ООО;ДКС/У3/000\2019-1714 от 07.02.2019, Спецификация №6 от 11.09.2020;0;0.0;0;1.0;Прожекторная мачта МПУ-21-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001;Закрыт;Продукция;021777-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
3723;021497;2;2021-01-26 15:22:46.738113;00-00001948;Болт М20-6gх200.5.8.Гл ГОСТ Р ИСО 4014-2013;2946.86302781;2861.404;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";"20С3450 от 14.12.2020, Спецификация №1 от 14.12.2020 (для ТПП ""Повнефтегаз"")";2020-12-22 00:00:00;0.0;2020-12-18 00:00:00;28.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;Продукция;021497-2;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3722;021545;1;2021-01-26 15:22:46.738113;00-00000401;Пробойник_СП-21;0.576;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-10-07 00:00:00;0.0;2020-10-06 00:00:00;1.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками (ТС-1, ТС-2;К производству;Продукция;021545-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3721;022171;1;2021-01-26 15:22:46.738113;00-00011597;Шайба 16 ТД5 ГОСТ 6402-70;1.11637487;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-12-06 00:00:00;0.0;2020-12-02 00:00:00;2.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками ТС-1, ТС-2,;К производству;Продукция;022171-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3718;021747;1;2021-01-26 15:22:46.738113;00-00001953;Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;6.07415036;2.949;0.0;0.0;0.0;ТЭМЗ ООО (Тульский электромеханический завод);67/09-20 от 09.09.2020, Спецификация №1 от 09.09.2020;2020-10-15 00:00:00;0.0;2020-10-15 00:00:00;2.0;Опора промежуточная ПГ220-5 Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002;К производству;Продукция;021747-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3717;021000;1;2021-01-26 15:22:46.738113;00000000412;Шайба 16 Гл ГОСТ 6402-70;1.42945417;1.388;0.0;0.0;0.0;СИБЛЕССТРОЙ ООО;35/06-20 от 05.06.2020, Спецификация №1 от 05.10.2020;2020-10-25 00:00:00;0.0;2020-10-22 00:00:00;2.0;Анкерно-угловая опора У220-1 Проект: 3080тм;К производству;Продукция;021000-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3739;021168;1;2021-01-26 15:22:46.738113;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;14.07415036;13.666;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №34 (1277) от 12.10.2020;2020-11-25 00:00:00;0.0;2020-11-23 00:00:00;1.0;"Опора промежуточная П10Г-14 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.002 ; Фундамент ФС.530.1.L.S. Проект:";К производству;Продукция;021168-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
4857;022180;1;2021-01-26 15:22:46.738113;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.05355304;0.052;0.0;0.0;0.0;ТРЕСТ КХМ АО;94/10-19  от 31.10.2019, Спецификация №7 от 24.11.2020;2020-12-03 00:00:00;0.0;2020-11-27 00:00:00;2.0;Кронштейн   КМ-10  Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.002;К производству;Продукция;022180-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3740;021345;1;2021-01-26 15:22:46.738113;00000013318;Штырь Ш-20-2-55 ГОСТ 18381-80;4.0;0.0;0.0;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №54 от 07.09.2020;2020-10-09 00:00:00;0.0;2020-09-22 00:00:00;4.0;"Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединител";К производству;Продукция;021345-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3741;021501;1;2021-01-26 15:22:46.738113;00000000404;Шайба 12 Гл ГОСТ 11371-78;0.33779609;0.328;0.0;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №92 от 31.07.2020;2020-09-03 00:00:00;0.0;2020-09-02 00:00:00;2.0;Реконструкция   блока Б35-52;К производству;Продукция;021501-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
3763;021735;1;2021-01-26 15:22:46.738113;00000000029;Шайба 24 Гл ГОСТ 11371-78;7.19258496;7.76;0.0;0.0;0.0;КАПШИН ООО;Договор № 62/08-20 от 31.08.2020, Спецификация №1 от 02.09.2020;2020-10-03 00:00:00;0.0;2020-10-01 00:00:00;18.0;Опора промежуточная   2ПГ35/110-7.110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002;К производству;Продукция;021735-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
